event_id,file_id,file_name,timestamp,superevent_id
2381,1190,catO5_1190.fits,2033-04-26 01:44:37.129771,GW330426a
804,402,catO5_402.fits,2033-04-26 04:56:10.855835,GW330426b
2228,1114,catO5_1114.fits,2033-04-26 06:13:55.601007,GW330426c
996,498,catO5_498.fits,2033-04-26 16:39:45.384437,GW330426d
3102,1551,catO5_1551.fits,2033-04-27 18:57:39.009396,GW330427a
3392,1696,catO5_1696.fits,2033-04-28 01:15:06.403995,GW330428a
1424,712,catO5_712.fits,2033-04-28 17:51:43.475554,GW330428b
1615,807,catO5_807.fits,2033-04-28 18:36:21.128825,GW330428c
2972,1486,catO5_1486.fits,2033-04-28 21:27:32.631147,GW330428d
813,406,catO5_406.fits,2033-04-29 08:15:10.588992,GW330429a
319,159,catO5_159.fits,2033-04-30 04:47:23.504958,GW330430a
4131,2065,catO5_2065.fits,2033-04-30 14:07:30.307716,GW330430b
2398,1199,catO5_1199.fits,2033-05-01 01:46:56.566987,GW330501a
2310,1155,catO5_1155.fits,2033-05-01 22:00:46.157154,GW330501b
3099,1549,catO5_1549.fits,2033-05-02 00:32:57.077356,GW330502a
2884,1442,catO5_1442.fits,2033-05-02 05:31:32.471044,GW330502b
3738,1869,catO5_1869.fits,2033-05-02 12:44:35.123749,GW330502c
2768,1384,catO5_1384.fits,2033-05-02 13:12:42.726086,GW330502d
1076,538,catO5_538.fits,2033-05-03 13:49:29.062563,GW330503a
2177,1088,catO5_1088.fits,2033-05-03 15:35:32.628550,GW330503b
1702,851,catO5_851.fits,2033-05-04 08:54:39.002694,GW330504a
1502,751,catO5_751.fits,2033-05-05 08:15:05.927247,GW330505a
750,375,catO5_375.fits,2033-05-05 13:49:22.927150,GW330505b
1758,879,catO5_879.fits,2033-05-05 15:42:05.397785,GW330505c
633,316,catO5_316.fits,2033-05-07 09:09:00.415667,GW330507a
3172,1586,catO5_1586.fits,2033-05-09 22:47:37.676737,GW330509a
4599,2299,catO5_2299.fits,2033-05-10 03:58:50.893471,GW330510a
435,217,catO5_217.fits,2033-05-11 14:36:16.833561,GW330511a
332,166,catO5_166.fits,2033-05-12 08:47:27.026613,GW330512a
3803,1901,catO5_1901.fits,2033-05-12 14:16:14.778049,GW330512b
2092,1046,catO5_1046.fits,2033-05-13 05:14:10.352390,GW330513a
4382,2191,catO5_2191.fits,2033-05-13 12:33:34.560756,GW330513b
3182,1591,catO5_1591.fits,2033-05-14 03:22:02.054384,GW330514a
3847,1923,catO5_1923.fits,2033-05-14 07:10:29.925089,GW330514b
2982,1491,catO5_1491.fits,2033-05-15 00:03:48.746660,GW330515a
3335,1667,catO5_1667.fits,2033-05-16 07:54:21.024652,GW330516a
2467,1233,catO5_1233.fits,2033-05-16 08:34:46.664526,GW330516b
4329,2164,catO5_2164.fits,2033-05-17 01:09:50.037942,GW330517a
401,200,catO5_200.fits,2033-05-17 02:13:44.540497,GW330517b
461,230,catO5_230.fits,2033-05-18 00:27:51.089965,GW330518a
4227,2113,catO5_2113.fits,2033-05-18 02:41:04.148457,GW330518b
693,346,catO5_346.fits,2033-05-19 15:49:36.653199,GW330519a
4566,2283,catO5_2283.fits,2033-05-20 06:21:30.906925,GW330520a
831,415,catO5_415.fits,2033-05-20 10:02:06.639772,GW330520b
133,66,catO5_66.fits,2033-05-20 12:48:48.666380,GW330520c
3121,1560,catO5_1560.fits,2033-05-21 03:53:33.954043,GW330521a
1543,771,catO5_771.fits,2033-05-21 10:00:04.154572,GW330521b
2329,1164,catO5_1164.fits,2033-05-21 20:47:52.750308,GW330521c
3614,1807,catO5_1807.fits,2033-05-22 06:08:29.051778,GW330522a
731,365,catO5_365.fits,2033-05-22 18:19:08.984998,GW330522b
3916,1958,catO5_1958.fits,2033-05-23 02:12:35.850199,GW330523a
1480,740,catO5_740.fits,2033-05-23 23:48:25.152094,GW330523b
453,226,catO5_226.fits,2033-05-25 06:04:08.077200,GW330525a
955,477,catO5_477.fits,2033-05-25 13:11:27.271103,GW330525b
4412,2206,catO5_2206.fits,2033-05-25 19:22:04.031690,GW330525c
724,362,catO5_362.fits,2033-05-26 00:43:45.236027,GW330526a
4519,2259,catO5_2259.fits,2033-05-26 10:02:09.566090,GW330526b
1581,790,catO5_790.fits,2033-05-27 08:38:07.701189,GW330527a
3484,1742,catO5_1742.fits,2033-05-27 08:55:38.528272,GW330527b
3111,1555,catO5_1555.fits,2033-05-28 20:00:22.257697,GW330528a
2495,1247,catO5_1247.fits,2033-05-28 20:50:19.367065,GW330528b
1567,783,catO5_783.fits,2033-05-29 10:35:37.972553,GW330529a
300,150,catO5_150.fits,2033-05-29 13:56:04.059781,GW330529b
1152,576,catO5_576.fits,2033-05-29 19:02:30.546648,GW330529c
2439,1219,catO5_1219.fits,2033-05-30 00:22:21.153512,GW330530a
2882,1441,catO5_1441.fits,2033-05-30 02:19:55.607703,GW330530b
4390,2195,catO5_2195.fits,2033-05-30 04:53:50.194168,GW330530c
2181,1090,catO5_1090.fits,2033-05-30 08:20:25.711532,GW330530d
939,469,catO5_469.fits,2033-05-30 20:20:23.716182,GW330530e
772,386,catO5_386.fits,2033-05-30 21:25:04.751116,GW330530f
2861,1430,catO5_1430.fits,2033-05-31 08:02:16.423616,GW330531a
2485,1242,catO5_1242.fits,2033-05-31 17:04:15.248088,GW330531b
1791,895,catO5_895.fits,2033-05-31 20:35:46.580924,GW330531c
1591,795,catO5_795.fits,2033-06-01 04:11:51.393818,GW330601a
3566,1783,catO5_1783.fits,2033-06-01 09:17:26.536428,GW330601b
972,486,catO5_486.fits,2033-06-01 12:01:35.244058,GW330601c
100,50,catO5_50.fits,2033-06-01 23:39:29.637874,GW330601d
1016,508,catO5_508.fits,2033-06-02 01:21:31.347933,GW330602a
4185,2092,catO5_2092.fits,2033-06-02 07:10:39.891144,GW330602b
1034,517,catO5_517.fits,2033-06-02 13:45:32.336919,GW330602c
2896,1448,catO5_1448.fits,2033-06-02 14:19:43.114861,GW330602d
1897,948,catO5_948.fits,2033-06-03 11:12:26.826555,GW330603a
1055,527,catO5_527.fits,2033-06-03 22:31:27.362169,GW330603b
1957,978,catO5_978.fits,2033-06-04 04:01:01.048981,GW330604a
3775,1887,catO5_1887.fits,2033-06-04 10:47:22.886785,GW330604b
1441,720,catO5_720.fits,2033-06-07 06:35:36.586142,GW330607a
3533,1766,catO5_1766.fits,2033-06-07 12:39:42.133216,GW330607b
2570,1285,catO5_1285.fits,2033-06-09 03:40:29.883261,GW330609a
456,228,catO5_228.fits,2033-06-10 23:25:43.049928,GW330610a
1644,822,catO5_822.fits,2033-06-11 00:55:28.752733,GW330611a
266,133,catO5_133.fits,2033-06-12 00:32:40.942196,GW330612a
1344,672,catO5_672.fits,2033-06-12 11:31:42.923147,GW330612b
2086,1043,catO5_1043.fits,2033-06-12 12:41:53.864429,GW330612c
1254,627,catO5_627.fits,2033-06-12 18:09:28.103178,GW330612d
1372,686,catO5_686.fits,2033-06-13 09:23:55.618720,GW330613a
3503,1751,catO5_1751.fits,2033-06-13 18:12:07.734446,GW330613b
2200,1100,catO5_1100.fits,2033-06-14 15:58:57.208623,GW330614a
3193,1596,catO5_1596.fits,2033-06-15 13:12:58.782019,GW330615a
1369,684,catO5_684.fits,2033-06-16 12:31:59.954507,GW330616a
1590,795,catO5_795.fits,2033-06-16 23:12:19.632558,GW330616b
3458,1729,catO5_1729.fits,2033-06-18 06:26:10.850415,GW330618a
2493,1246,catO5_1246.fits,2033-06-19 23:27:32.046956,GW330619a
3132,1566,catO5_1566.fits,2033-06-19 23:54:05.252348,GW330619b
1387,693,catO5_693.fits,2033-06-21 06:13:00.909056,GW330621a
2277,1138,catO5_1138.fits,2033-06-22 14:16:47.042679,GW330622a
2700,1350,catO5_1350.fits,2033-06-23 02:04:44.801158,GW330623a
2633,1316,catO5_1316.fits,2033-06-23 12:50:17.753703,GW330623b
2465,1232,catO5_1232.fits,2033-06-23 14:05:38.405230,GW330623c
1846,923,catO5_923.fits,2033-06-25 00:49:57.080055,GW330625a
203,101,catO5_101.fits,2033-06-25 01:23:15.533388,GW330625b
1048,524,catO5_524.fits,2033-06-26 10:29:36.214716,GW330626a
1222,611,catO5_611.fits,2033-06-27 10:48:56.885002,GW330627a
2361,1180,catO5_1180.fits,2033-06-29 06:54:42.223336,GW330629a
1896,948,catO5_948.fits,2033-06-30 09:13:20.134137,GW330630a
2110,1055,catO5_1055.fits,2033-06-30 11:28:16.655739,GW330630b
1207,603,catO5_603.fits,2033-07-01 12:57:12.495325,GW330701a
4057,2028,catO5_2028.fits,2033-07-03 12:41:21.739089,GW330703a
1751,875,catO5_875.fits,2033-07-03 17:55:26.579738,GW330703b
2916,1458,catO5_1458.fits,2033-07-03 21:41:14.923251,GW330703c
2390,1195,catO5_1195.fits,2033-07-04 04:26:59.603908,GW330704a
1599,799,catO5_799.fits,2033-07-04 08:20:04.054034,GW330704b
2928,1464,catO5_1464.fits,2033-07-04 09:54:45.795562,GW330704c
2011,1005,catO5_1005.fits,2033-07-04 17:55:56.800813,GW330704d
2057,1028,catO5_1028.fits,2033-07-05 07:35:15.746032,GW330705a
4358,2179,catO5_2179.fits,2033-07-05 11:40:36.393647,GW330705b
111,55,catO5_55.fits,2033-07-06 07:18:02.779600,GW330706a
4206,2103,catO5_2103.fits,2033-07-06 11:12:03.172603,GW330706b
1496,748,catO5_748.fits,2033-07-06 20:58:07.214989,GW330706c
4330,2165,catO5_2165.fits,2033-07-07 17:18:03.237620,GW330707a
2893,1446,catO5_1446.fits,2033-07-07 18:01:51.675337,GW330707b
1663,831,catO5_831.fits,2033-07-07 19:49:24.682887,GW330707c
4064,2032,catO5_2032.fits,2033-07-08 02:10:10.986224,GW330708a
3454,1727,catO5_1727.fits,2033-07-09 18:43:28.976879,GW330709a
1256,628,catO5_628.fits,2033-07-11 00:53:48.628957,GW330711a
3961,1980,catO5_1980.fits,2033-07-11 01:54:07.097688,GW330711b
869,434,catO5_434.fits,2033-07-11 03:15:39.262757,GW330711c
1358,679,catO5_679.fits,2033-07-12 11:54:54.477655,GW330712a
2863,1431,catO5_1431.fits,2033-07-13 01:26:48.901424,GW330713a
4191,2095,catO5_2095.fits,2033-07-13 12:31:28.564978,GW330713b
852,426,catO5_426.fits,2033-07-14 15:38:42.331197,GW330714a
2418,1209,catO5_1209.fits,2033-07-15 09:58:10.667202,GW330715a
167,83,catO5_83.fits,2033-07-15 18:52:27.064177,GW330715b
1951,975,catO5_975.fits,2033-07-16 13:07:05.538667,GW330716a
1488,744,catO5_744.fits,2033-07-17 10:45:58.599918,GW330717a
4315,2157,catO5_2157.fits,2033-07-18 06:12:14.645710,GW330718a
3019,1509,catO5_1509.fits,2033-07-19 02:22:01.594457,GW330719a
3489,1744,catO5_1744.fits,2033-07-20 00:06:01.297162,GW330720a
1833,916,catO5_916.fits,2033-07-20 13:18:00.192883,GW330720b
1534,767,catO5_767.fits,2033-07-20 14:10:26.041460,GW330720c
3578,1789,catO5_1789.fits,2033-07-22 19:53:08.667514,GW330722a
1120,560,catO5_560.fits,2033-07-23 11:14:20.722339,GW330723a
3399,1699,catO5_1699.fits,2033-07-24 01:20:12.875600,GW330724a
290,145,catO5_145.fits,2033-07-24 15:35:36.942789,GW330724b
1641,820,catO5_820.fits,2033-07-24 16:35:22.298292,GW330724c
467,233,catO5_233.fits,2033-07-24 20:11:56.043487,GW330724d
433,216,catO5_216.fits,2033-07-26 15:47:53.470338,GW330726a
894,447,catO5_447.fits,2033-07-26 16:12:14.282597,GW330726b
3787,1893,catO5_1893.fits,2033-07-27 07:24:22.775536,GW330727a
3145,1572,catO5_1572.fits,2033-07-27 09:46:45.469637,GW330727b
1718,859,catO5_859.fits,2033-07-27 13:23:55.851287,GW330727c
377,188,catO5_188.fits,2033-07-27 22:00:33.175592,GW330727d
4003,2001,catO5_2001.fits,2033-07-28 10:44:22.765564,GW330728a
2923,1461,catO5_1461.fits,2033-07-28 15:25:10.512541,GW330728b
2098,1049,catO5_1049.fits,2033-07-29 04:18:42.998660,GW330729a
787,393,catO5_393.fits,2033-07-29 07:44:38.366649,GW330729b
515,257,catO5_257.fits,2033-07-29 17:26:17.154353,GW330729c
4378,2189,catO5_2189.fits,2033-07-30 09:53:49.481166,GW330730a
1130,565,catO5_565.fits,2033-07-30 16:59:56.586925,GW330730b
4076,2038,catO5_2038.fits,2033-07-30 20:57:18.744286,GW330730c
824,412,catO5_412.fits,2033-07-31 03:47:40.659506,GW330731a
897,448,catO5_448.fits,2033-07-31 08:53:36.363497,GW330731b
920,460,catO5_460.fits,2033-08-01 02:12:38.244482,GW330801a
4408,2204,catO5_2204.fits,2033-08-01 12:26:08.613398,GW330801b
4410,2205,catO5_2205.fits,2033-08-01 16:52:01.209408,GW330801c
2055,1027,catO5_1027.fits,2033-08-02 01:39:05.333833,GW330802a
843,421,catO5_421.fits,2033-08-02 03:49:54.361134,GW330802b
3175,1587,catO5_1587.fits,2033-08-02 21:46:29.571247,GW330802c
870,435,catO5_435.fits,2033-08-02 22:06:20.104384,GW330802d
638,319,catO5_319.fits,2033-08-03 17:12:33.059546,GW330803a
2735,1367,catO5_1367.fits,2033-08-03 18:24:48.273858,GW330803b
3640,1820,catO5_1820.fits,2033-08-03 19:56:28.153905,GW330803c
962,481,catO5_481.fits,2033-08-05 00:12:50.641275,GW330805a
4562,2281,catO5_2281.fits,2033-08-06 12:46:35.385879,GW330806a
614,307,catO5_307.fits,2033-08-07 22:13:03.188656,GW330807a
2469,1234,catO5_1234.fits,2033-08-08 21:16:52.600683,GW330808a
645,322,catO5_322.fits,2033-08-10 10:14:47.174357,GW330810a
3539,1769,catO5_1769.fits,2033-08-10 18:53:54.949224,GW330810b
3854,1927,catO5_1927.fits,2033-08-11 16:37:08.850851,GW330811a
2375,1187,catO5_1187.fits,2033-08-13 11:15:42.872675,GW330813a
2472,1236,catO5_1236.fits,2033-08-13 19:46:55.536977,GW330813b
2523,1261,catO5_1261.fits,2033-08-14 04:42:00.743071,GW330814a
1696,848,catO5_848.fits,2033-08-15 16:30:28.355337,GW330815a
901,450,catO5_450.fits,2033-08-16 04:19:51.249837,GW330816a
3732,1866,catO5_1866.fits,2033-08-16 12:44:05.035289,GW330816b
1952,976,catO5_976.fits,2033-08-17 05:49:00.774373,GW330817a
207,103,catO5_103.fits,2033-08-17 09:59:33.035888,GW330817b
986,493,catO5_493.fits,2033-08-18 20:30:47.064429,GW330818a
2779,1389,catO5_1389.fits,2033-08-19 07:23:50.992157,GW330819a
710,355,catO5_355.fits,2033-08-20 20:47:00.721889,GW330820a
1002,501,catO5_501.fits,2033-08-21 00:52:40.660079,GW330821a
2146,1073,catO5_1073.fits,2033-08-21 10:17:23.406784,GW330821b
3267,1633,catO5_1633.fits,2033-08-21 17:24:42.814798,GW330821c
3293,1646,catO5_1646.fits,2033-08-21 17:47:32.971624,GW330821d
4607,2303,catO5_2303.fits,2033-08-22 11:00:54.633885,GW330822a
403,201,catO5_201.fits,2033-08-22 14:14:37.754099,GW330822b
4050,2025,catO5_2025.fits,2033-08-22 16:05:51.527026,GW330822c
3784,1892,catO5_1892.fits,2033-08-22 17:33:48.636870,GW330822d
3036,1518,catO5_1518.fits,2033-08-23 17:32:31.167172,GW330823a
2290,1145,catO5_1145.fits,2033-08-24 00:38:46.442252,GW330824a
2311,1155,catO5_1155.fits,2033-08-25 01:26:22.640319,GW330825a
4489,2244,catO5_2244.fits,2033-08-26 10:08:41.899927,GW330826a
2903,1451,catO5_1451.fits,2033-08-26 19:26:38.557906,GW330826b
4199,2099,catO5_2099.fits,2033-08-27 00:19:57.470391,GW330827a
2908,1454,catO5_1454.fits,2033-08-27 06:05:13.578317,GW330827b
3008,1504,catO5_1504.fits,2033-08-27 12:24:36.058318,GW330827c
2275,1137,catO5_1137.fits,2033-08-27 14:16:56.468220,GW330827d
2770,1385,catO5_1385.fits,2033-08-28 09:15:21.418453,GW330828a
3129,1564,catO5_1564.fits,2033-08-28 19:12:54.151771,GW330828b
3990,1995,catO5_1995.fits,2033-08-29 12:32:12.932740,GW330829a
819,409,catO5_409.fits,2033-08-29 20:04:45.974600,GW330829b
1972,986,catO5_986.fits,2033-08-30 05:06:50.316638,GW330830a
86,43,catO5_43.fits,2033-08-30 23:22:38.137294,GW330830b
3481,1740,catO5_1740.fits,2033-08-31 07:56:08.974274,GW330831a
2578,1289,catO5_1289.fits,2033-08-31 08:11:36.320782,GW330831b
1183,591,catO5_591.fits,2033-08-31 21:01:34.224755,GW330831c
2251,1125,catO5_1125.fits,2033-09-03 04:12:03.877384,GW330903a
1309,654,catO5_654.fits,2033-09-03 09:06:59.491293,GW330903b
2180,1090,catO5_1090.fits,2033-09-03 20:40:23.352490,GW330903c
948,474,catO5_474.fits,2033-09-04 05:48:23.815215,GW330904a
4115,2057,catO5_2057.fits,2033-09-04 09:11:23.515121,GW330904b
1146,573,catO5_573.fits,2033-09-05 09:35:42.784645,GW330905a
1917,958,catO5_958.fits,2033-09-06 03:03:07.366941,GW330906a
4494,2247,catO5_2247.fits,2033-09-06 07:57:57.606583,GW330906b
3154,1577,catO5_1577.fits,2033-09-06 08:33:29.291015,GW330906c
2345,1172,catO5_1172.fits,2033-09-06 13:09:54.392503,GW330906d
2589,1294,catO5_1294.fits,2033-09-06 23:10:39.030046,GW330906e
3717,1858,catO5_1858.fits,2033-09-07 05:40:35.915479,GW330907a
1727,863,catO5_863.fits,2033-09-08 02:27:35.006380,GW330908a
760,380,catO5_380.fits,2033-09-08 14:36:13.193666,GW330908b
1807,903,catO5_903.fits,2033-09-08 17:51:07.903188,GW330908c
3456,1728,catO5_1728.fits,2033-09-09 00:32:54.364589,GW330909a
2064,1032,catO5_1032.fits,2033-09-09 02:11:18.010922,GW330909b
2160,1080,catO5_1080.fits,2033-09-09 17:10:32.057540,GW330909c
1400,700,catO5_700.fits,2033-09-11 00:24:38.911889,GW330911a
2956,1478,catO5_1478.fits,2033-09-11 00:50:30.751749,GW330911b
1717,858,catO5_858.fits,2033-09-11 01:05:43.240883,GW330911c
1406,703,catO5_703.fits,2033-09-11 01:49:12.856280,GW330911d
4509,2254,catO5_2254.fits,2033-09-11 12:34:55.807405,GW330911e
503,251,catO5_251.fits,2033-09-11 15:35:15.809612,GW330911f
3038,1519,catO5_1519.fits,2033-09-11 19:11:53.847352,GW330911g
2785,1392,catO5_1392.fits,2033-09-12 00:39:19.168182,GW330912a
2977,1488,catO5_1488.fits,2033-09-12 03:07:34.326612,GW330912b
2626,1313,catO5_1313.fits,2033-09-13 12:29:12.951861,GW330913a
1171,585,catO5_585.fits,2033-09-13 15:29:16.863006,GW330913b
563,281,catO5_281.fits,2033-09-13 16:26:02.693671,GW330913c
3475,1737,catO5_1737.fits,2033-09-14 07:28:21.832872,GW330914a
44,22,catO5_22.fits,2033-09-14 10:07:49.329630,GW330914b
1177,588,catO5_588.fits,2033-09-14 11:53:12.025692,GW330914c
2757,1378,catO5_1378.fits,2033-09-14 14:49:02.365446,GW330914d
4221,2110,catO5_2110.fits,2033-09-15 13:19:39.476277,GW330915a
1039,519,catO5_519.fits,2033-09-15 13:50:42.918100,GW330915b
3181,1590,catO5_1590.fits,2033-09-15 17:44:22.668805,GW330915c
474,237,catO5_237.fits,2033-09-16 04:18:29.263439,GW330916a
2070,1035,catO5_1035.fits,2033-09-16 08:27:41.880931,GW330916b
4427,2213,catO5_2213.fits,2033-09-17 08:02:43.233779,GW330917a
339,169,catO5_169.fits,2033-09-18 01:51:49.706610,GW330918a
3892,1946,catO5_1946.fits,2033-09-18 07:51:56.250669,GW330918b
289,144,catO5_144.fits,2033-09-19 04:27:12.218182,GW330919a
3351,1675,catO5_1675.fits,2033-09-19 15:56:01.279645,GW330919b
3999,1999,catO5_1999.fits,2033-09-20 03:28:58.189882,GW330920a
2087,1043,catO5_1043.fits,2033-09-20 08:56:33.150297,GW330920b
2119,1059,catO5_1059.fits,2033-09-20 20:38:53.017467,GW330920c
1715,857,catO5_857.fits,2033-09-21 19:29:49.294134,GW330921a
1974,987,catO5_987.fits,2033-09-21 23:56:21.940150,GW330921b
3909,1954,catO5_1954.fits,2033-09-22 04:32:53.276215,GW330922a
3597,1798,catO5_1798.fits,2033-09-22 04:50:51.494395,GW330922b
2227,1113,catO5_1113.fits,2033-09-22 14:46:40.409796,GW330922c
2360,1180,catO5_1180.fits,2033-09-23 04:06:55.858321,GW330923a
262,131,catO5_131.fits,2033-09-23 05:42:01.996695,GW330923b
773,386,catO5_386.fits,2033-09-23 09:43:03.133702,GW330923c
3546,1773,catO5_1773.fits,2033-09-24 10:27:43.795926,GW330924a
586,293,catO5_293.fits,2033-09-24 12:47:13.910498,GW330924b
1377,688,catO5_688.fits,2033-09-25 12:19:42.650133,GW330925a
2887,1443,catO5_1443.fits,2033-09-25 21:29:12.161534,GW330925b
3058,1529,catO5_1529.fits,2033-09-27 16:37:51.147797,GW330927a
2612,1306,catO5_1306.fits,2033-09-28 00:17:41.259829,GW330928a
3327,1663,catO5_1663.fits,2033-09-28 13:35:45.185462,GW330928b
18,9,catO5_9.fits,2033-09-28 16:56:42.604723,GW330928c
2764,1382,catO5_1382.fits,2033-09-29 08:11:26.516514,GW330929a
527,263,catO5_263.fits,2033-09-29 18:33:38.462044,GW330929b
3500,1750,catO5_1750.fits,2033-09-30 01:22:39.402463,GW330930a
393,196,catO5_196.fits,2033-09-30 07:39:22.366780,GW330930b
4245,2122,catO5_2122.fits,2033-09-30 10:37:00.264332,GW330930c
3410,1705,catO5_1705.fits,2033-09-30 20:56:38.873212,GW330930d
797,398,catO5_398.fits,2033-10-01 06:26:04.391121,GW331001a
2571,1285,catO5_1285.fits,2033-10-01 15:22:37.388913,GW331001b
1653,826,catO5_826.fits,2033-10-03 14:07:25.589298,GW331003a
3126,1563,catO5_1563.fits,2033-10-03 14:35:54.139358,GW331003b
2409,1204,catO5_1204.fits,2033-10-03 20:03:14.531686,GW331003c
2577,1288,catO5_1288.fits,2033-10-04 01:20:04.966716,GW331004a
4510,2255,catO5_2255.fits,2033-10-04 02:44:41.889205,GW331004b
1869,934,catO5_934.fits,2033-10-05 05:46:56.844167,GW331005a
3113,1556,catO5_1556.fits,2033-10-05 15:13:57.195337,GW331005b
3776,1888,catO5_1888.fits,2033-10-05 17:16:25.560089,GW331005c
4143,2071,catO5_2071.fits,2033-10-05 18:32:09.622937,GW331005d
3682,1841,catO5_1841.fits,2033-10-06 09:35:20.474616,GW331006a
3262,1631,catO5_1631.fits,2033-10-06 11:43:07.089996,GW331006b
1217,608,catO5_608.fits,2033-10-07 00:04:33.649915,GW331007a
2772,1386,catO5_1386.fits,2033-10-07 12:19:49.389825,GW331007b
3774,1887,catO5_1887.fits,2033-10-07 14:20:20.380341,GW331007c
1911,955,catO5_955.fits,2033-10-07 15:57:29.954633,GW331007d
2219,1109,catO5_1109.fits,2033-10-07 18:47:13.580019,GW331007e
2489,1244,catO5_1244.fits,2033-10-07 18:56:47.912971,GW331007f
208,104,catO5_104.fits,2033-10-07 20:08:58.741709,GW331007g
2348,1174,catO5_1174.fits,2033-10-07 20:55:10.485212,GW331007h
3284,1642,catO5_1642.fits,2033-10-08 03:57:03.174815,GW331008a
1519,759,catO5_759.fits,2033-10-09 19:48:26.471089,GW331009a
2831,1415,catO5_1415.fits,2033-10-09 20:21:10.910300,GW331009b
1731,865,catO5_865.fits,2033-10-10 16:36:45.991372,GW331010a
1655,827,catO5_827.fits,2033-10-11 11:07:10.989843,GW331011a
3611,1805,catO5_1805.fits,2033-10-11 17:19:10.160105,GW331011b
4081,2040,catO5_2040.fits,2033-10-12 03:14:59.999863,GW331012a
4482,2241,catO5_2241.fits,2033-10-12 13:27:33.228832,GW331012b
2864,1432,catO5_1432.fits,2033-10-13 04:30:11.026688,GW331013a
292,146,catO5_146.fits,2033-10-13 10:40:53.020643,GW331013b
1633,816,catO5_816.fits,2033-10-14 04:09:38.894295,GW331014a
1253,626,catO5_626.fits,2033-10-14 07:01:14.044418,GW331014b
1565,782,catO5_782.fits,2033-10-14 09:46:32.335790,GW331014c
4222,2111,catO5_2111.fits,2033-10-15 07:12:42.494544,GW331015a
4111,2055,catO5_2055.fits,2033-10-15 17:07:48.684237,GW331015b
3814,1907,catO5_1907.fits,2033-10-16 02:27:06.404262,GW331016a
4409,2204,catO5_2204.fits,2033-10-16 05:37:12.952814,GW331016b
375,187,catO5_187.fits,2033-10-17 05:20:43.669752,GW331017a
4304,2152,catO5_2152.fits,2033-10-18 04:10:06.250784,GW331018a
3685,1842,catO5_1842.fits,2033-10-18 06:07:30.974037,GW331018b
2190,1095,catO5_1095.fits,2033-10-19 14:19:30.581182,GW331019a
2437,1218,catO5_1218.fits,2033-10-20 02:27:50.707608,GW331020a
3413,1706,catO5_1706.fits,2033-10-20 21:44:52.452296,GW331020b
3163,1581,catO5_1581.fits,2033-10-20 22:11:06.980623,GW331020c
4297,2148,catO5_2148.fits,2033-10-22 21:47:57.510298,GW331022a
661,330,catO5_330.fits,2033-10-23 13:40:14.743631,GW331023a
1086,543,catO5_543.fits,2033-10-23 23:58:00.688605,GW331023b
2269,1134,catO5_1134.fits,2033-10-24 06:30:08.326074,GW331024a
1939,969,catO5_969.fits,2033-10-24 15:09:07.720971,GW331024b
3341,1670,catO5_1670.fits,2033-10-25 18:29:29.707132,GW331025a
2702,1351,catO5_1351.fits,2033-10-26 04:11:28.082668,GW331026a
3824,1912,catO5_1912.fits,2033-10-26 13:18:56.997659,GW331026b
1504,752,catO5_752.fits,2033-10-26 21:43:20.181599,GW331026c
1959,979,catO5_979.fits,2033-10-27 02:27:32.319578,GW331027a
1112,556,catO5_556.fits,2033-10-27 09:50:51.824980,GW331027b
2326,1163,catO5_1163.fits,2033-10-27 10:48:25.556946,GW331027c
818,409,catO5_409.fits,2033-10-28 00:32:25.733862,GW331028a
4189,2094,catO5_2094.fits,2033-10-28 20:29:07.236308,GW331028b
4419,2209,catO5_2209.fits,2033-10-29 07:40:16.784244,GW331029a
1005,502,catO5_502.fits,2033-10-29 23:59:19.018084,GW331029b
2096,1048,catO5_1048.fits,2033-11-01 01:40:26.887625,GW331101a
4417,2208,catO5_2208.fits,2033-11-01 01:50:12.549305,GW331101b
738,369,catO5_369.fits,2033-11-01 17:19:40.178708,GW331101c
2981,1490,catO5_1490.fits,2033-11-02 01:26:45.749866,GW331102a
667,333,catO5_333.fits,2033-11-02 14:27:23.866904,GW331102b
2617,1308,catO5_1308.fits,2033-11-02 16:49:32.084079,GW331102c
4375,2187,catO5_2187.fits,2033-11-02 19:10:39.100973,GW331102d
303,151,catO5_151.fits,2033-11-04 10:51:56.807084,GW331104a
595,297,catO5_297.fits,2033-11-06 15:36:06.827965,GW331106a
4099,2049,catO5_2049.fits,2033-11-07 01:28:47.058202,GW331107a
342,171,catO5_171.fits,2033-11-09 02:28:52.314209,GW331109a
3722,1861,catO5_1861.fits,2033-11-09 02:43:30.421740,GW331109b
1868,934,catO5_934.fits,2033-11-09 13:01:56.572402,GW331109c
2278,1139,catO5_1139.fits,2033-11-11 14:31:14.347137,GW331111a
1829,914,catO5_914.fits,2033-11-11 15:39:54.241264,GW331111b
3624,1812,catO5_1812.fits,2033-11-12 04:13:53.474223,GW331112a
2415,1207,catO5_1207.fits,2033-11-12 04:16:23.968511,GW331112b
4186,2093,catO5_2093.fits,2033-11-12 04:27:51.415962,GW331112c
1600,800,catO5_800.fits,2033-11-13 08:40:50.377488,GW331113a
2714,1357,catO5_1357.fits,2033-11-13 08:48:58.635995,GW331113b
1379,689,catO5_689.fits,2033-11-14 17:18:48.675677,GW331114a
1385,692,catO5_692.fits,2033-11-17 19:14:03.103873,GW331117a
3473,1736,catO5_1736.fits,2033-11-17 23:00:23.881880,GW331117b
